DATA;HORA;CONSUM (Wh)
2017-07-13;16;447
2017-07-13;17;439
2017-07-13;18;427
2017-07-13;19;528
2017-07-13;20;2343
2017-07-13;21;1981
2017-07-13;22;1110
2017-07-13;23;541
;;
2017-07-14;0;493
2017-07-14;1;411
2017-07-14;2;450
2017-07-14;3;434
2017-07-14;4;494
2017-07-14;5;506
2017-07-14;6;433
2017-07-14;7;663
2017-07-14;8;411
2017-07-14;9;487
2017-07-14;10;375
2017-07-14;11;465
2017-07-14;12;412
2017-07-14;13;1180
2017-07-14;14;403
2017-07-14;15;429
2017-07-14;16;402
2017-07-14;17;440
2017-07-14;18;469
2017-07-14;19;721
2017-07-14;20;1429
2017-07-14;21;1328
2017-07-14;22;506
2017-07-14;23;480
;;
2017-07-15;0;428
2017-07-15;1;440
2017-07-15;2;458
2017-07-15;3;407
2017-07-15;4;526
2017-07-15;5;466
2017-07-15;6;375
2017-07-15;7;510
2017-07-15;8;1162
2017-07-15;9;723
2017-07-15;10;433
2017-07-15;11;443
2017-07-15;12;440
2017-07-15;13;578
2017-07-15;14;1207
2017-07-15;15;380
2017-07-15;16;462
2017-07-15;17;410
2017-07-15;18;609
2017-07-15;19;1519
2017-07-15;20;1374
2017-07-15;21;2128
2017-07-15;22;2196
2017-07-15;23;505
;;
2017-07-16;0;480
2017-07-16;1;411
2017-07-16;2;393
2017-07-16;3;420
2017-07-16;4;410
2017-07-16;5;377
2017-07-16;6;406
2017-07-16;7;836
2017-07-16;8;605
2017-07-16;9;515
2017-07-16;10;474
2017-07-16;11;479
2017-07-16;12;567
2017-07-16;13;863
2017-07-16;14;960
2017-07-16;15;895
2017-07-16;16;503
2017-07-16;17;596
2017-07-16;18;545
2017-07-16;19;727
2017-07-16;20;667
2017-07-16;21;542
2017-07-16;22;454
2017-07-16;23;490
;;
2017-07-17;0;450
2017-07-17;1;479
2017-07-17;2;507
2017-07-17;3;466
2017-07-17;4;415
2017-07-17;5;450
2017-07-17;6;400
2017-07-17;7;426
2017-07-17;8;421
2017-07-17;9;423
2017-07-17;10;1307
2017-07-17;11;1479
2017-07-17;12;1155
2017-07-17;13;655
2017-07-17;14;447
2017-07-17;15;468
2017-07-17;16;428
2017-07-17;17;446
2017-07-17;18;437
2017-07-17;19;717
2017-07-17;20;722
2017-07-17;21;672
2017-07-17;22;518
2017-07-17;23;555
;;
2017-07-18;0;528
2017-07-18;1;481
2017-07-18;2;407
2017-07-18;3;414
2017-07-18;4;419
2017-07-18;5;462
2017-07-18;6;513
2017-07-18;7;603
2017-07-18;8;932
2017-07-18;9;2369
2017-07-18;10;1612
2017-07-18;11;475
2017-07-18;12;1248
2017-07-18;13;1178
2017-07-18;14;517
2017-07-18;15;464
2017-07-18;16;452
2017-07-18;17;433
2017-07-18;18;478
2017-07-18;19;611
2017-07-18;20;1838
2017-07-18;21;1172
2017-07-18;22;669
2017-07-18;23;497
